38.69421025;39.929250977309536;Palu Devlet Hastanesi
38.71330775;35.494168924295906;Erciyes Hastanesi
38.71870895;35.49270115;Kayseri İbni Sina Hastanesi
38.72225665;35.4827915398604;Kayseri Tekden Hastanesi
38.7229763;35.48036055;Dünyam Hastanesi
38.7249511;35.514974767007985;Melikgazi Hastanesi
38.73043525;31.046652893953002;Bolvadin Devlet Hastanesi
38.7370205;41.4942881;Muş Şifa Hastanesi
38.73761435;29.739953439908803;Banaz Devlet Hastanesi
38.7417101;26.837214296557427;Foça Devlet Hastanesi
38.743947750000004;41.5190949404041;Muş Devlet Hastanesi
38.74647665;28.86854480897829;Selendi Devlet Hastanesi
38.748607750000005;40.54979380778198;Genç Devlet Hastanesi
38.7654881;30.569044819358993;Afyon Fuar Hastanesi
38.7685915;35.40904033742524;Kayseri Şehir Hastanesi
38.783477950000005;30.51372354139182;Afyonkarahisar Devlet Hastanesi
38.78507945;30.468180768060684;Afyonkarahisar Sağlık Bilimleri Üniversitesi Hastanesi
38.78858216789374;26.970283178255453;Aliağa Devlet Hastanesi
38.80985585;37.94106078072278;Hekimhan Devlet Hastanesi
38.822010750000004;31.72670495448282;Yunak Devlet Hastanesi
38.868242550000005;39.325061489725954;Tunceli Devlet Hastanesi
38.868242550000005;39.325061489725954;Pertek Devlet Hastanesi
38.9059867;40.52338180830539;Bingöl Devlet Hastanesi
38.913889850000004;27.830563030570403;Akhisar Hastanesi
38.938033399999995;34.55546484326037;Hacıbektaş Devlet Hastanesi
38.94022955;28.279650696116683;Akhisar Devlet Hastanesi
38.94022955;28.279650696116683;Gördes Devlet Hastanesi
38.94685125;40.0493403616302;Karakoçan Devlet Hastanesi
38.9548551;33.52882451814102;Şereflikoçhisar Devlet Hastanesi
38.95956555;41.040113618448125;Solhan Devlet Hastanesi
38.95956555;41.040113618448125;Yeşilova Devlet Hastanesi
38.98558655;29.386736584590775;Gediz Devlet Hastanesi
38.9899713;43.75952158804644;Muradiye Devlet Hastanesi
39.00566585;31.144329670474136;Emirdağ Devlet Hastanesi
39.01787795;43.350830219318595;Erciş Devlet Hastanesi
39.0276712;28.6417245688874;Demirci Devlet Hastanesi
39.0648856;26.892423834817905;Dikili Devlet Hastanesi
39.0896592;33.07060198841033;Kulu Devlet Hastanesi
39.092146;28.989761068853447;Simav Devlet Hastanesi
39.095314450000004;42.27520054274069;Bulanık Devlet Hastanesi
39.118296349999994;27.197276352211656;Bergama Devlet Hastanesi
39.15309115;42.551024884905544;Malazgirt Devlet Hastanesi
39.15604365;41.44758113794424;Varto Devlet Hastanesi
39.1832524;27.552906537717824;Soma Devlet Hastanesi
39.189268350000006;42.842752925453766;Patnos Devlet Hastanesi
39.1953927;35.25410876097148;Boğazlıyan Devlet Hastanesi
39.23507831992767;42.86145346507399;Özel Ağrı Medicenter Tıp Merkezi
39.2359795;37.40478900429797;Kangal Devlet Hastanesi
39.3081264;41.04434044263175;Karlıova Devlet Hastanesi
39.32137575;26.70859510713802;Ayvalık Devlet Hastanesi
39.35038285;42.09390696113849;Karaçoban Devlet Hastanesi
39.3524723;36.42705638159681;Şarkışla Devlet Hastanesi
39.35323555;38.106693827238985;Divriği Devlet Hastanesi
39.36749945;31.03459044620805;Çifteler Devlet Hastanesi
39.368051;41.699418470224714;Hınıs Devlet Hastanesi
39.38687195;26.841074503423357;Gömeç Devlet Hastanesi
39.400322599999996;28.126889756631243;Bigadiç Devlet Hastanesi
39.41672565;29.992979507433745;Özel Kütahya Anadolu Hastanesi
39.417207399999995;29.990487857252063;Fatih Sultan Mehmet Hastanesi
39.434198550000005;32.51184728934921;Haymana Devlet Hastanesi
39.490733750000004;35.38295797366655;Sarıkaya Devlet Hastanesi
39.49778475;26.965124896594602;Burhaniye Devlet Hastanesi
39.4981656015591;34.75961584514508;Şefaatli Devlet Hastanesi
39.535739899999996;42.77854668514131;Tutak Devlet Hastanesi
39.53977495;44.019227388994494;Doğubeyazıt Devlet Hastanesi
39.55310245;29.48423856284593;Tavşanlı Devlet Hastanesi
39.553917049999995;43.663227490254236;Diyadin Devlet Hastanesi
39.55514468021458;44.05964766899274;Özel Mediza Hastanesi
39.559719;44.030712;Kula Devlet Hastanesi
39.5622428;27.09804498843648;Havran Devlet Hastanesi
39.5765377;27.0430473;Edremit Devlet Hastanesi
39.5788144;32.1495959;Polatlı Can Hastanesi
39.5788144;32.1495959;Esentepe Hastanesi
39.585196249999996;27.4975498181632;İvrindi Devlet Hastanesi
39.58872795;32.16715335704936;Polatlı Duatepe Devlet Hastanesi
39.59216835;28.63125649146088;Dursunbey Devlet Hastanesi
39.59913795;26.993480311973272;Özel Edremit Körfez Hastanesi
39.60795412677172;42.988349732631114;Hamur Devlet Hastanesi
39.61108675;27.889579977899572;Balıkesir Atatürk Şehir Hastanesi
39.63902796610223;43.372786634501296;Taşlıçay Devlet Hastanesi
39.65413465;27.892044557939887;Balıkesir Devlet Hastanesi
39.66451884999999;35.869077609045476;Akdağmadeni Devlet Hastanesi
39.665224800000004;27.909169751896663;Balıkesir Sevgi Hastanesi
39.68867015;28.15727248622668;Kepsut Devlet Hastanesi
39.70947045;37.029993867022185;Cumhuriyet Üniversitesi Hastanesi
39.71617061595865;43.003828827708325;Ağrı Devlet Eğitim ve Araştırma Hastanesi
39.740706599999996;37.04037493476669;Sivas Numune Hastanesi
39.7415446;37.028245410448406;Medicana Sivas Hastanesi
